code,year,population,gdp_pc,capital_growth_pct_gdp,gdp
TKM,1991,3789188.0,3443.97889666696,45.7627118644068,13049883507.5037
TKM,1990,3683978.0,3713.34407852434,40.0,13679877891.7139
TKM,1989,3585867.0,2817.85675144787,35.7142857142857,10104459535.7441
TKM,1988,3493892.0,3020.57037414958,33.3333333333333,10553546665.6782
TKM,1987,3407310.0,2789.78923932065,36.0,9505676773.02965
TKM,1986,3324462.0,,,
TKM,1985,3244024.0,,,
TKM,1984,3166215.0,,,
TKM,1983,3091510.0,,,
TKM,1982,3019064.0,,,
TKM,1981,2947783.0,,,
TKM,1980,2876809.0,,,
TKM,1979,2805817.0,,,
TKM,1978,2734899.0,,,
TKM,1977,2664262.0,,,
TKM,1976,2594315.0,,,
TKM,1975,2525374.0,,,
TKM,1974,2457379.0,,,
TKM,1973,2390212.0,,,
TKM,1972,2324019.0,,,
TKM,1971,2258965.0,,,
TKM,1970,2195165.0,,,
TKM,1969,2132800.0,,,
TKM,1968,2071793.0,,,
TKM,1967,2011762.0,,,
TKM,1966,1952144.0,,,
TKM,1965,1892596.0,,,
TKM,1964,1833065.0,,,
TKM,1963,1773854.0,,,
TKM,1962,1715408.0,,,
TKM,1961,1658364.0,,,
TKM,1960,1603254.0,,,
TLS,2020,1318442.0,875.516842826485,,1154318177.28984
TLS,2019,1293120.0,977.750509904918,25.6217463791641,1264348739.36825
TLS,2018,1267975.0,839.884191667846,34.3318771027458,1064952157.93004
TLS,2017,1243260.0,865.704082722471,34.2865401630837,1076295257.88554
TLS,2016,1219289.0,920.497283787984,39.5931537010046,1122352212.65257
TLS,2015,1196294.0,907.649478090504,36.8401041939756,1085815624.7428
TLS,2014,1174333.0,898.477272070131,43.1385533203152,1055111510.34193
TLS,2013,1153288.0,875.898809614667,41.7799585904827,1010163586.34288
TLS,2012,1133002.0,873.078966166126,60.6831660015564,989200214.824153
TLS,2011,1113154.0,838.175023987656,69.5103104561623,933017880.651955
TLS,2010,1093517.0,806.413526264338,42.7125550377291,881826900.0
TLS,2009,1074286.0,749.908838605549,48.8602132726981,805616566.590201
TLS,2008,1055428.0,693.981755696127,31.3241305569053,732447776.450852
TLS,2007,1036388.0,634.773532262388,18.6637393507276,657871671.554352
TLS,2006,1016437.0,587.172280116475,12.1399042741672,596823630.88475
TLS,2005,995130.0,625.425375896891,15.8015436274423,622379554.316273
TLS,2004,971889.0,621.619696380728,17.1014462500984,604145345.09577
TLS,2003,947110.0,635.341586897696,22.3048395361911,601738370.366676
TLS,2002,922699.0,666.699455093306,27.9091281471457,615162920.515139
TLS,2001,901214.0,731.616994749773,30.203965798003,659343478.306422
TLS,2000,884366.0,640.799132891441,33.5165773647129,566700965.958672
TLS,1999,873138.0,,,
TLS,1998,866523.0,,,
TLS,1997,861870.0,,,
TLS,1996,855358.0,,,
TLS,1995,844333.0,,,
TLS,1994,827828.0,,,
TLS,1993,806867.0,,,
TLS,1992,783204.0,,,
TLS,1991,759526.0,,,
TLS,1990,737814.0,,,
TLS,1989,718736.0,,,
TLS,1988,701812.0,,,
TLS,1987,686475.0,,,
TLS,1986,671747.0,,,
TLS,1985,657061.0,,,
TLS,1984,641845.0,,,
TLS,1983,626677.0,,,
TLS,1982,613233.0,,,
TLS,1981,603837.0,,,
TLS,1980,599907.0,,,
TLS,1979,602363.0,,,
TLS,1978,610048.0,,,
TLS,1977,619817.0,,,
TLS,1976,627255.0,,,
TLS,1975,629227.0,,,
TLS,1974,624561.0,,,
TLS,1973,614264.0,,,
TLS,1972,600185.0,,,
TLS,1971,585250.0,,,
TLS,1970,571565.0,,,
TLS,1969,559620.0,,,
TLS,1968,548817.0,,,
TLS,1967,538906.0,,,
TLS,1966,529328.0,,,
TLS,1965,519676.0,,,
TLS,1964,510035.0,,,
TLS,1963,500652.0,,,
TLS,1962,491575.0,,,
TLS,1961,482852.0,,,
TLS,1960,474535.0,,,
TON,2020,105697.0,,,
TON,2019,104497.0,4354.95040327225,,455079252.29074
TON,2018,103199.0,4377.59256368473,,451763174.9797
TON,2017,102002.0,4415.71632843311,,450411896.932834
TON,2016,101143.0,4310.02113496009,,435928467.653269
TON,2015,100780.0,4058.83908558746,,409049803.045504
TON,2014,101023.0,4002.17496475507,,404311721.464452
TON,2013,101768.0,3894.26324361247,,396311381.775954
TON,2012,102736.0,3845.56069364644,33.4942147492402,395077523.42246
TON,2011,103558.0,3783.89093550533,36.8177926002336,391852177.499061
TON,2010,103981.0,3527.95234170016,30.3053698450405,366840012.442325
TON,2009,103897.0,3502.66112827436,24.9970108614321,363915983.244321
TON,2008,103384.0,3713.08917894954,21.1203502604821,383874011.676519
TON,2007,102577.0,3572.59661897361,21.849212632472,366466243.384456
TON,2006,101714.0,3593.16767240905,21.2546956036051,365475456.631414
TON,2005,100908.0,3627.25939354217,22.4783980365847,366019490.883553
TON,2004,100214.0,3649.42154978414,20.8611295371267,365723131.190068
TON,2003,99591.0,3762.96462898007,21.1663001775543,374757410.364754
TON,2002,99023.0,3699.17060830227,25.0114523945608,366302971.145915
TON,2001,98482.0,3547.50795366851,24.5248490685425,349365678.293182
TON,2000,97962.0,3437.47055035252,20.5180942850591,336741490.053633
TON,1999,97475.0,3424.64512766121,19.610589380806,333817283.818776
TON,1998,97036.0,3317.04688319332,20.6188251442907,321872961.357547
TON,1997,96621.0,3251.35114686442,17.6883004339908,314148799.161187
TON,1996,96267.0,3223.86488865795,26.1170728533799,310351801.236435
TON,1995,95972.0,3176.42313579387,26.2575577781545,304847681.188409
TON,1994,95739.0,2965.3538969774,20.6007946749589,283900016.742719
TON,1993,95556.0,2830.83515354154,18.0935983722022,270503283.931815
TON,1992,95398.0,2733.34951829531,17.727819239393,260756077.346336
TON,1991,95243.0,2730.91657038388,16.7380346766854,260100686.913072
TON,1990,95069.0,2570.98733940999,18.4932996276061,244421195.370368
TON,1989,94848.0,2630.75284626704,20.4453244666941,249521645.962736
TON,1988,94592.0,2627.62731257229,23.1675759687873,248552522.750838
TON,1987,94318.0,2685.80414031682,22.1739242264462,253319674.906402
TON,1986,94081.0,2614.51016195035,24.1313062996834,245975730.546451
TON,1985,93896.0,2565.31119539632,26.3843345194074,240872460.002932
TON,1984,93793.0,2410.06508710395,23.9376596413107,226047234.714741
TON,1983,93736.0,2370.3250848134,29.3462010982993,222184792.150069
TON,1982,93636.0,2326.73132487562,31.2225254522576,217865814.336054
TON,1981,93415.0,2226.66383361981,29.5607702675258,208003802.017594
TON,1980,92966.0,,30.0558014238984,
TON,1979,92271.0,,31.1668681226554,
TON,1978,91336.0,,29.5091897845391,
TON,1977,90259.0,,20.197551556019,
TON,1976,89228.0,,19.6689830260224,
TON,1975,88321.0,,27.5927335403251,
TON,1974,87584.0,,,
TON,1973,86958.0,,,
TON,1972,86327.0,,,
TON,1971,85492.0,,,
TON,1970,84344.0,,,
TON,1969,82861.0,,,
TON,1968,81076.0,,,
TON,1967,79034.0,,,
TON,1966,76774.0,,,
TON,1965,74348.0,,,
TON,1964,71744.0,,,
TON,1963,68975.0,,,
TON,1962,66233.0,,,
TON,1961,63721.0,,,
TON,1960,61574.0,,,
TTO,2020,1399491.0,13707.6165455822,,19183685986.9933
TTO,2019,1394969.0,14920.6160499485,,20813796850.5805
TTO,2018,1389841.0,15164.6843842684,,21076500109.3159
TTO,2017,1384060.0,15217.9734384406,,21062588317.2081
TTO,2016,1377563.0,15760.5677377423,,21711174974.5074
TTO,2015,1370332.0,16783.9392226296,,22999569002.8245
TTO,2014,1362337.0,16635.6014151043,,22663295325.0489
TTO,2013,1353708.0,16895.8244513952,,22872012726.4493
TTO,2012,1344814.0,16636.7209437698,,22373295239.2748
TTO,2011,1336180.0,16534.243513708,,22092725498.1464
TTO,2010,1328144.0,16683.3930629542,,22157948396.2042
TTO,2009,1320921.0,16235.0918483729,,21445273759.4445
TTO,2008,1314449.0,17064.4537631153,,22430354184.4732
TTO,2007,1308450.0,16580.3299138626,,21694532675.7935
TTO,2006,1302552.0,15899.5101602782,,20709938758.2907
TTO,2005,1296497.0,14110.0955817411,,18293696591.4406
TTO,2004,1290115.0,13350.944216414,,17224253397.7589
TTO,2003,1283564.0,12430.8270506822,,15955762092.4819
TTO,2002,1277210.0,10916.254132443,,13942348940.4975
TTO,2001,1271627.0,10157.9724872588,,12917152080.0554
TTO,2000,1267159.0,9785.86341389413,,12400244897.6867
TTO,1999,1263927.0,9177.51371711007,,11599707379.9258
TTO,1998,1261699.0,8510.74802985469,,10738002278.5196
TTO,1997,1259838.0,7882.87098781489,,9931140419.54674
TTO,1996,1257547.0,7344.70084068812,,9236306508.10482
TTO,1995,1254200.0,6873.88535312863,,8621227009.89393
TTO,1994,1249527.0,6646.37143481387,,8304820559.82867
TTO,1993,1243605.0,6448.00907515399,,8018776325.90687
TTO,1992,1236685.0,6527.76784151095,,8072792573.07898
TTO,1991,1229108.0,5965.87463161919,,7332704236.7202
TTO,1990,1221121.0,5823.64025811654,,7111369415.63153
TTO,1989,1212858.0,5776.14404301002,,7005642511.71705
TTO,1988,1204150.0,5866.60290782526,,7064269891.45779
TTO,1987,1194532.0,6155.10198189148,,7352466280.6328
TTO,1986,1183382.0,6510.07129715962,,7703901191.77535
TTO,1985,1170296.0,6806.04689941125,,7965089462.19339
TTO,1984,1155083.0,7191.95251673026,,8307302088.88234
TTO,1983,1138071.0,7744.85806819473,,8814198366.52844
TTO,1982,1120019.0,8773.37267074136,,9826344085.31107
TTO,1981,1101983.0,8590.58169828451,,9466674991.62066
TTO,1980,1084743.0,8345.13882625883,,9052330925.81248
TTO,1979,1068644.0,7673.51682670768,,8200257715.7602
TTO,1978,1053560.0,7512.96081818248,,7915354999.60433
TTO,1977,1039210.0,6923.23913647468,,7194699343.01585
TTO,1976,1025104.0,6431.81047944438,,6593274649.72035
TTO,1975,1010934.0,6129.36853534813,,6196387050.91363
TTO,1974,996479.0,6127.71609857218,,6106140410.18911
TTO,1973,982006.0,5989.95387491256,,5882170644.88738
TTO,1972,968136.0,5976.7685118933,,5786324760.03033
TTO,1971,955753.0,5723.37429251345,,5470132150.19261
TTO,1970,945357.0,5726.73639859361,,5413810341.56526
TTO,1969,937184.0,5579.51830717484,,5229035285.19134
TTO,1968,930792.0,5468.50669514082,,5090042283.78351
TTO,1967,925233.0,5228.67961963869,,4837746930.51716
TTO,1966,919218.0,5157.55016084799,,4740912943.75436
TTO,1965,911742.0,4997.11636906084,,4556080872.56027
TTO,1964,902620.0,5012.83632506425,,4524686323.72949
TTO,1963,891948.0,4713.17520170091,,4203907194.80673
TTO,1962,879436.0,4526.53680326572,,3980799420.11679
TTO,1961,864814.0,4480.20215470924,,3874541546.22272
TTO,1960,847973.0,4006.74998805902,,3397615807.62437
TUN,2020,11818618.0,3983.94278478118,,47084697907.185
TUN,2019,11694721.0,4404.99278707855,17.7407629953108,51515161651.8961
TUN,2018,11565203.0,4408.33357320214,21.4912384029863,50983272665.7981
TUN,2017,11433438.0,4343.4458528526,18.8396887587839,49660518864.9473
TUN,2016,11303942.0,4310.5253374001,18.4175907203052,48725928403.5011
TUN,2015,11179951.0,4304.55268611555,19.9955838524865,48124688107.6903
TUN,2014,11063195.0,4299.85074057525,23.1697048593399,47570087213.8784
TUN,2013,10952949.0,4221.84442778259,22.7355114412146,46241646703.4369
TUN,2012,10846993.0,4146.09580085071,24.4438019832153,44972672129.157
TUN,2011,10741872.0,4022.21943761139,23.0939555481128,43206166354.7336
TUN,2010,10635245.0,4141.97596390705,25.6316361243052,44050929160.2627
TUN,2009,10525691.0,4043.12589257542,24.2886504468516,42556693819.348
TUN,2008,10414425.0,3965.63001284974,25.52358104832,41299756346.5727
TUN,2007,10304729.0,3844.90624801696,23.6821787042886,39620716916.2215
TUN,2006,10201211.0,3639.715419618,23.449499739926,37129504975.4768
TUN,2005,10106778.0,3490.66904854389,21.6794440065917,35279417145.1043
TUN,2004,10022278.0,3401.5046259306,23.3018782908712,34090824979.3625
TUN,2003,9945282.0,3226.63287696706,23.3233069103163,32089773871.9087
TUN,2002,9871261.0,3104.82685742234,23.8112895578277,30648556269.4257
TUN,2001,9793915.0,3088.49959768291,26.1793463195827,30248502537.2407
TUN,2000,9708347.0,3001.76600828035,25.8988088362201,29142186021.1905
TUN,1999,9613587.0,2895.00033269972,24.6202573505096,27831337563.4377
TUN,1998,9509862.0,2759.49881811727,24.9171281844729,26242452949.4583
TUN,1997,9395119.0,2665.68085506122,24.4588857797885,25044388849.3219
TUN,1996,9267335.0,2562.98634682269,25.0137677472819,23752053076.4321
TUN,1995,9125400.0,2429.25415728655,24.7006181165625,22167915886.9027
TUN,1994,8967916.0,2415.11825473234,24.6442980181866,21658577638.5062
TUN,1993,8795934.0,2386.48733204859,29.2395826229285,20991385064.5355
TUN,1992,8613855.0,2384.71161267502,29.1942097506165,20541560048.3988
TUN,1991,8427851.0,2260.86553998263,25.9884610268688,19054237902.0081
TUN,1990,8242509.0,2224.83397080178,27.0680584705567,18338214027.8394
TUN,1989,8060211.0,2107.60250454305,23.9116153453112,16987720890.7455
TUN,1988,7880333.0,2118.70366705318,20.7098815324573,16696090424.7002
TUN,1987,7700733.0,2166.55367314765,23.4838773910122,16684051367.0793
TUN,1986,7517854.0,2079.87689739781,26.6004692475281,15636210852.6097
TUN,1985,7329590.0,2164.62134329089,30.1625749825456,15865786951.5715
TUN,1984,7135265.0,2104.68872557154,35.8991953090886,15017511799.4652
TUN,1983,6937332.0,2047.05672464598,33.4962333056933,14201112121.7018
TUN,1982,6740520.0,2012.59915479627,31.7271667637999,13565964854.8874
TUN,1981,6551232.0,2081.02498464807,32.3282075925036,13633277472.2259
TUN,1980,6374040.0,2027.09966654011,29.3602598503036,12920814358.5133
TUN,1979,6210756.0,1936.71344230011,29.4284736481862,12028454632.0461
TUN,1978,6060158.0,1862.52033620085,30.7580820483916,11287167515.5903
TUN,1977,5919958.0,1791.26379080899,30.5442766549569,10604206408.51
TUN,1976,5786482.0,1772.13346013635,30.6570098292809,10254418368.6767
TUN,1975,5656912.0,1680.3638971993,28.0176869185713,9505670694.43351
TUN,1974,5530978.0,1603.8506903593,25.8043674893397,8870862883.66211
TUN,1973,5409338.0,1517.39056014268,21.2802918440024,8208078417.82106
TUN,1972,5291335.0,1561.45210081773,22.7166276346604,8262166151.8804
TUN,1971,5176290.0,1355.63029875676,21.5161143894689,7017135559.15164
TUN,1970,5063805.0,1253.38382974808,21.148755955532,6346891303.99746
TUN,1969,4953379.0,1224.1617508249,22.4453632604843,6063737109.13931
TUN,1968,4845220.0,1194.76334179044,22.9261408185667,5788891238.90986
TUN,1967,4740526.0,1106.01626836653,25.1929824561403,5243098876.6145
TUN,1966,4640995.0,1127.9092690388,25.288197621226,5234621278.06272
TUN,1965,4547941.0,1112.54993763987,27.9069767441861,5059811475.93983
TUN,1964,4461111.0,,,
TUN,1963,4380074.0,,,
TUN,1962,4305477.0,,,
TUN,1961,4238141.0,,,
TUN,1960,4178235.0,,,
TUR,2020,84339067.0,15225.6146040092,31.766492857794,1284114130203.71
TUR,2019,83429607.0,15125.8790377449,24.7993686125227,1261946143648.6
TUR,2018,82340090.0,15186.8307816608,29.2825965112612,1250485013376.72
TUR,2017,81116451.0,14972.8810566779,30.6942181017627,1214546972562.84
TUR,2016,79827868.0,14152.828737756,28.0196036096236,1129790144304.19
TUR,2015,78529413.0,13924.1299974714,28.1992021702007,1093453755237.12
TUR,2014,77229262.0,13346.4774025077,28.9674633636774,1030738600095.35
TUR,2013,75925454.0,12936.6331158778,29.6194607828599,982219742554.458
TUR,2012,74651046.0,12128.2962831199,28.072859732263,905390003732.813
TUR,2011,73443254.0,11764.4110698752,31.0033305545783,864016630365.253
TUR,2010,72326992.0,10742.7749787626,26.7525140795599,776992599946.766
TUR,2009,71321406.0,10047.5257286322,22.8163441268722,716603661787.225
TUR,2008,70418612.0,10692.0320853307,28.7390137050564,752918058908.452
TUR,2007,69581854.0,10733.1316739648,28.6014978751041,746831201100.594
TUR,2006,68756809.0,10340.404407387,29.3486961432471,710973210821.467
TUR,2005,67903461.0,9790.1356067571,26.8036143020067,664784091358.142
TUR,2004,67010930.0,9102.04829939443,24.9817147999942,609936721447.339
TUR,2003,66089402.0,8405.56076015536,22.3086235794323,555518484113.333
TUR,2002,65145357.0,8062.69884151652,21.107589539959,525247394414.08
TUR,2001,64192243.0,7686.78941746132,18.0254338636225,493432254175.505
TUR,2000,63240196.0,8278.52564856458,23.7182041889344,523535584606.251
TUR,1999,62287391.0,7860.19537501482,21.3389083641806,489591062659.94
TUR,1998,61329665.0,8252.22441601653,23.8808516756945,506106158939.114
TUR,1997,60372571.0,8186.23849897903,25.1107862720154,494224265002.545
TUR,1996,59423278.0,7731.17227339991,24.55131495025,459411599268.135
TUR,1995,58486453.0,7315.17347792089,25.4735572675252,427838549803.267
TUR,1994,57564209.0,6889.59053533942,21.3205329264016,396593829500.7
TUR,1993,56653808.0,7343.08936309859,26.6156090890252,416013974903.83
TUR,1992,55748946.0,6931.89731251392,23.3622714401738,386445968952.884
TUR,1991,54840595.0,6708.87898822108,22.7120396231239,367918915497.042
TUR,1990,53921758.0,6774.40494210118,24.5492675167824,365287823881.984
TUR,1989,52992479.0,6308.63399724019,23.4725869123308,334310154617.437
TUR,1988,52053764.0,6403.81447448789,25.14260066783,333342647354.776
TUR,1987,51100930.0,6375.26757810463,25.6665047328829,325782102239.994
TUR,1986,50128548.0,5935.88305388884,18.8475566423189,297557198589.253
TUR,1985,49133928.0,5659.21728678168,16.5132281916485,278059574705.086
TUR,1984,48114158.0,5544.02265741518,16.1803146778439,266745982094.454
TUR,1983,47073470.0,5310.1690815868,16.2852910296423,249968084957.004
TUR,1982,46025411.0,5173.8903315232,16.9525933550638,238130428977.281
TUR,1981,44988411.0,5111.03273344361,17.869889887356,229937241246.615
TUR,1980,43975972.0,4986.52379220773,18.1642641379574,219287230663.461
TUR,1979,42994043.0,5228.3660624306,14.5027176847486,224788595307.882
TUR,1978,42039983.0,5380.60023336161,15.1463430052469,226200342340.318
TUR,1977,41108290.0,5421.07298763789,20.6664773265171,222851040486.985
TUR,1976,40189561.0,5362.32153874368,20.3231292517007,215509348582.953
TUR,1975,39277249.0,4967.24264869268,18.7092770710518,195099626356.122
TUR,1974,38370278.0,4744.29401344352,17.8902783380395,182039880209.564
TUR,1973,37472329.0,4600.60197772085,15.467032967033,172395270907.206
TUR,1972,36587267.0,4563.03121060202,16.8107921134556,166948841231.629
TUR,1971,35720603.0,4350.66934798045,13.7319587628866,155408532563.478
TUR,1970,34876296.0,4221.0216682846,14.7073791348601,147213601125.507
TUR,1969,34055391.0,4187.37037402849,13.3561643835616,142602535349.357
TUR,1968,33256465.0,4119.82813507905,13.3968253968254,137010920180.272
TUR,1967,32477994.0,3950.79249426421,12.6420454545455,128313814923.958
TUR,1966,31717504.0,3862.71709000438,12.8447596532703,122515744753.082
TUR,1965,30972996.0,3556.75420897288,11.3277623026927,110163333887.5
TUR,1964,30244258.0,3542.43286919291,10.934393638171,107138253643.551
TUR,1963,29531362.0,3440.14860264459,11.6952789699571,101592273718.492
TUR,1962,28832831.0,3230.5970453192,10.7098381070984,93147258636.7879
TUR,1961,28146909.0,3134.67824961484,10.0139082058414,88231503436.188
TUR,1960,27472339.0,3174.94420036849,9.98531571218796,87223143378.6071
TZA,2020,59734213.0,976.156625437215,41.0182253542331,56593929840.2031
TZA,2019,58005461.0,985.448208117767,39.6548582192059,55482146264.3125
TZA,2018,56313444.0,959.43822982287,38.3765744836496,52444869125.4333
TZA,2017,54660345.0,937.36255897155,34.0171624062867,49736720777.9095
TZA,2016,53049231.0,904.408462307752,32.1747864989994,46576208275.1062
TZA,2015,51482638.0,871.998281361226,32.7586922016772,43583292908.8203
TZA,2014,49960563.0,846.37429551457,37.6539670885373,41054102082.9625
TZA,2013,48483132.0,817.108035740066,37.4699527538357,38464494647.9457
TZA,2012,47053033.0,788.429901780367,34.8444392827472,36021655261.6076
TZA,2011,45673520.0,777.224116593874,34.7360333034092,34470432850.5958
TZA,2010,44346532.0,743.403663887825,32.0172443067214,32014249841.4151
TZA,2009,43073830.0,719.72314726306,34.3556768715292,30106541769.0187
TZA,2008,41853944.0,703.588494527692,37.4895216954272,28599598807.3756
TZA,2007,40681416.0,684.884014438969,32.651217345683,27060808434.1856
TZA,2006,39548666.0,659.8042988112,30.3239644520795,25345302698.9994
TZA,2005,38450323.0,637.005570994248,27.3958979166088,23791208301.3288
TZA,2004,37379766.0,609.636732402042,24.4851596817638,22136232860.9863
TZA,2003,36337778.0,583.314483344947,20.6772752155327,20591113841.7719
TZA,2002,35334790.0,562.318426642445,18.0818764100938,19303061141.2377
TZA,2001,34385849.0,539.527905153518,18.310495780814,18024545018.2013
TZA,2000,33499177.0,522.076836530101,17.4567931160332,16992936425.2419
TZA,1999,32682240.0,511.946920231044,18.2120679601697,16257949540.4693
TZA,1998,31924201.0,499.760328831004,20.8664625036183,15503862778.1514
TZA,1997,31192853.0,493.154856150432,14.899736555586,14949460309.0397
TZA,1996,30444523.0,488.038275887897,16.6375945485266,14440396172.0418
TZA,1995,29649128.0,479.315669961099,19.7898030127462,13812696574.4681
TZA,1994,28792649.0,476.529191835344,24.6495338790804,13336591994.0275
TZA,1993,27887204.0,484.3752775286,25.125352354283,13130746304.6679
TZA,1992,26961204.0,495.009560798128,27.2317680844572,12974302065.4789
TZA,1991,26056605.0,509.185631706207,26.3352766753845,12898930757.9998
TZA,1990,25203848.0,515.693912708574,26.1119330486714,12637091707.5775
TZA,1989,24411744.0,497.353195635242,,11805393292.2978
TZA,1988,23670807.0,494.280742882288,,11377108482.1353
TZA,1987,22971208.0,,,
TZA,1986,22296282.0,,,
TZA,1985,21633799.0,,,
TZA,1984,20981775.0,,,
TZA,1983,20344550.0,,,
TZA,1982,19723317.0,,,
TZA,1981,19120683.0,,,
TZA,1980,18538263.0,,,
TZA,1979,17976219.0,,,
TZA,1978,17432756.0,,,
TZA,1977,16905222.0,,,
TZA,1976,16390161.0,,,
TZA,1975,15885228.0,,,
TZA,1974,15388933.0,,,
TZA,1973,14902271.0,,,
TZA,1972,14428340.0,,,
TZA,1971,13971698.0,,,
TZA,1970,13535487.0,,,
TZA,1969,13120587.0,,,
TZA,1968,12725519.0,,,
TZA,1967,12348188.0,,,
TZA,1966,11985442.0,,,
TZA,1965,11634837.0,,,
TZA,1964,11295675.0,,,
TZA,1963,10968196.0,,,
TZA,1962,10651954.0,,,
TZA,1961,10346695.0,,,
TZA,1960,10052151.0,,,
UGA,2020,45741000.0,958.192698225771,25.202379523358,43828692209.545
UGA,2019,44269587.0,962.535451536035,25.9601830393483,42611046912.3588
UGA,2018,42729032.0,933.715072678371,24.9259527932297,39896741219.3565
UGA,2017,41166588.0,912.895205876531,24.6142065733772,37580780827.4943
UGA,2016,39649173.0,913.053275470654,24.7806920400346,36201807277.3526
UGA,2015,38225447.0,903.847454524458,23.1397162512564,34549972969.0096
UGA,2014,36911530.0,889.856640221043,26.2198596519607,32845970071.2182
UGA,2013,35694519.0,875.491190504995,30.9523676794517,31250236933.8132
UGA,2012,34558700.0,872.95339131927,25.5392100843508,30168134364.5853
UGA,2011,33476772.0,867.862336830515,26.0903597601048,29053229577.4624
UGA,2010,32428164.0,819.007465178737,26.3006315661275,26558908398.0404
UGA,2009,31411096.0,800.40272263959,26.2044604668,25141526759.4935
UGA,2008,30431734.0,773.548459155232,22.9777738427331,23540420945.1219
UGA,2007,29486335.0,734.39366113562,22.0830552691777,21654577514.1214
UGA,2006,28571475.0,699.097889049609,21.130370024996,19974257859.5337
UGA,2005,27684590.0,651.257287469414,22.3551458569451,18029790988.1029
UGA,2004,26821300.0,632.185568580259,20.1456899168426,16956038790.5617
UGA,2003,25980547.0,611.048166510154,20.984141578943,15875365609.2809
UGA,2002,25167261.0,592.44390620313,20.2174228043798,14910190415.2737
UGA,2001,24388974.0,562.250102866565,19.3020594184271,13712703140.31
UGA,2000,23650159.0,551.240002747238,19.483821715744,13036913712.1326
UGA,1999,22952406.0,550.69535755968,19.5491206383786,12639783429.025
UGA,1998,22290787.0,524.775546797958,16.4471450744691,11697659936.4818
UGA,1997,21655392.0,514.915132266508,18.1785564881152,11150689035.9631
UGA,1996,21032817.0,504.430731994564,20.1726894202289,10609599275.2177
UGA,1995,20413157.0,476.513349867874,12.4120253617356,9727141823.44885
UGA,1994,19793541.0,440.65262337893,14.6818263424744,8722075767.60841
UGA,1993,19175986.0,427.470041436983,15.2457864755434,8197159530.01501
UGA,1992,18561668.0,407.673523673778,15.9389277365969,7567100598.8228
UGA,1991,17953534.0,407.550964905836,15.1712651209099,7316980105.16974
UGA,1990,17354395.0,399.436095186934,12.7040800379721,6931971773.13164
UGA,1989,16763041.0,388.382664441435,11.1362280233226,6510474527.72101
UGA,1988,16180129.0,378.307027646808,10.7923497166665,6121056508.93192
UGA,1987,15612754.0,362.118300977924,9.71821588881624,5653663952.06629
UGA,1986,15070319.0,360.855497431949,8.44692452702994,5438207459.20316
UGA,1985,14559357.0,372.068364852568,8.73201845394909,5417076152.29478
UGA,1984,14082870.0,397.810233522246,8.13983536390445,5602309803.36344
UGA,1983,13638729.0,412.185508312274,7.40961166493081,5621686445.59836
UGA,1982,13221991.0,402.07931979048,9.09299655568312,5316289147.55584
UGA,1981,12825084.0,,5.60831526209527,
UGA,1980,12442333.0,,6.15453836944906,
UGA,1979,12071140.0,,6.58010074683559,
UGA,1978,11712540.0,,8.28153630582402,
UGA,1977,11368618.0,,6.04967948717949,
UGA,1976,11042975.0,,6.25178768438688,
UGA,1975,10737403.0,,8.05236391034093,
UGA,1974,10453029.0,,11.6152696644478,
UGA,1973,10186452.0,,8.71997367555117,
UGA,1972,9929644.0,,11.6431924882629,
UGA,1971,9671856.0,,16.1019460634199,
UGA,1970,9405606.0,,14.0046682227409,
UGA,1969,9127855.0,,14.0170121001557,
UGA,1968,8841156.0,,13.0904183535762,
UGA,1967,8550444.0,,13.4607034303083,
UGA,1966,8263434.0,,11.4977307110439,
UGA,1965,7986062.0,,11.2377334599557,
UGA,1964,7719108.0,,12.0876930742402,
UGA,1963,7461636.0,,12.8055157847707,
UGA,1962,7215799.0,,11.1481517795862,
UGA,1961,6983824.0,,10.1803358862716,
UGA,1960,6767092.0,,10.9641927889976,
UKR,2020,44134693.0,3115.86076570536,7.51116687195495,130072807270.765
UKR,2019,44386203.0,3224.55994946203,14.8858573894147,135521189665.04
UKR,2018,44622518.0,3106.03894594323,18.5868040069696,131291651249.309
UKR,2017,44831135.0,2988.50421463927,19.9469684122898,126968015121.443
UKR,2016,45004673.0,2903.79540928151,21.7241623615989,123912293812.632
UKR,2015,45154036.0,2828.88506924235,15.9333160342442,121203317705.377
UKR,2014,45272155.0,3123.90008935853,13.3964957165318,134331480637.625
UKR,2013,45489648.0,3160.08051762368,18.488627475604,143750950398.359
UKR,2012,45593342.0,3153.7354536996,21.7155073544016,143789339118.051
UKR,2011,45706086.0,3138.46513682261,22.4369245633239,143446957451.616
UKR,2010,45870741.0,2965.13971520617,20.8733807324065,136013155905.036
UKR,2009,46053331.0,2844.32123372086,19.8511924984712,130990467246.875
UKR,2008,46258189.0,3322.00512728069,32.5112365660083,153669941036.719
UKR,2007,46509355.0,3229.65317989658,32.8258523638697,150209086270.689
UKR,2006,46787786.0,2983.85415462473,28.8130355283635,139607929641.793
UKR,2005,47105171.0,2758.51807511819,26.3266375070575,129940465635.033
UKR,2004,47451626.0,2658.68863640245,24.6371557184955,126159098825.019
UKR,2003,47812949.0,2353.60436841403,25.6151622710458,112532765633.157
UKR,2002,48202470.0,2131.73114966569,23.4957223281174,102754706789.826
UKR,2001,48662400.0,2006.2674002394,25.3731782284513,97629786737.4097
